Time since start (ms),ACCELEROMETER X (m/s^2),ACCELEROMETER Y (m/s^2),ACCELEROMETER Z (m/s^2),GRAVITY X (m/s^2),GRAVITY Y (m/s^2),GRAVITY Z (m/s^2),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (uT),MAGNETIC FIELD Y (uT),MAGNETIC FIELD Z (uT),ORIENTATION (yaw deg),ORIENTATION (pitch deg),ORIENTATION (roll deg),GPS Latitude (deg),GPS Longitude (deg),GPS Altitude (m),GPS Speed (m/s),GPS Accuracy (m),GPS Orientation (deg),Satellites in range,DATE (YYYY-MO-DD HH-MI-SS_SSS)
51999.0,-0.057461,0.275333,9.801862,-0.059661,0.283801,9.802361,0.001222,0.000611,0.000611,-0.162000,-29.610001,-35.662003,179.689,-1.658,0.349,,,,,,,,2026-09-13 03:12:40.546
52103.0,-0.047884,0.260968,9.821015,-0.059890,0.283533,9.802367,-0.001222,0.000611,0.001222,0.963000,-30.395002,-32.967003,179.687,-1.657,0.350,,,,,,,,2026-09-13 03:12:40.650
52199.0,-0.047884,0.284910,9.809045,-0.060025,0.283123,9.802379,0.000000,0.000000,-0.001833,-0.245000,-30.894001,-35.332001,179.688,-1.654,0.351,,,,,,,,2026-09-13 03:12:40.746
52303.0,-0.045490,0.265756,9.821015,-0.060323,0.283396,9.802368,0.001222,0.002443,0.000000,-1.031000,-30.343002,-37.057003,179.688,-1.656,0.353,,,,,,,,2026-09-13 03:12:40.850
52399.0,-0.064643,0.284910,9.816227,-0.060371,0.282968,9.802381,0.000000,-0.000611,0.000000,0.696000,-30.795002,-34.151001,179.688,-1.653,0.353,,,,,,,,2026-09-13 03:12:40.946
52503.0,-0.026336,0.282516,9.801862,-0.060764,0.282536,9.802391,0.000611,0.000611,0.000611,-0.025000,-30.970001,-36.305000,179.684,-1.651,0.355,,,,,,,,2026-09-13 03:12:41.050
52599.0,-0.057461,0.263362,9.830592,-0.061193,0.282510,9.802389,0.001222,0.004887,0.000000,0.434000,-31.447002,-32.420002,179.701,-1.651,0.358,,,,,,,,2026-09-13 03:12:41.146
52703.1,-0.057461,0.284910,9.789890,-0.062574,0.282803,9.802372,-0.001222,0.000611,0.001833,-0.418000,-29.913002,-36.307003,179.699,-1.653,0.366,,,,,,,,2026-09-13 03:12:41.250
52799.1,-0.045490,0.287304,9.801862,-0.062465,0.282540,9.802381,-0.001222,-0.003054,0.000000,1.119000,-31.222002,-35.880001,179.695,-1.651,0.365,,,,,,,,2026-09-13 03:12:41.346
52903.1,-0.050278,0.265756,9.832987,-0.062194,0.281958,9.802399,0.000611,0.004276,-0.000611,1.086000,-30.121002,-34.589001,179.695,-1.648,0.364,,,,,,,,2026-09-13 03:12:41.450
52999.1,-0.076614,0.275333,9.801862,-0.062232,0.282086,9.802395,0.001833,0.002443,0.001833,1.381000,-29.007002,-36.107002,179.692,-1.648,0.364,,,,,,,,2026-09-13 03:12:41.546
53103.2,-0.023942,0.277727,9.799467,-0.061925,0.282734,9.802378,-0.000611,-0.003054,-0.000611,0.517000,-29.992001,-34.369003,179.688,-1.652,0.362,,,,,,,,2026-09-13 03:12:41.650
53199.2,-0.045490,0.270545,9.830592,-0.061314,0.282948,9.802376,0.001833,0.002443,0.000000,-0.221000,-30.442001,-36.306004,179.685,-1.653,0.358,,,,,,,,2026-09-13 03:12:41.746
53303.2,-0.057461,0.296881,9.792285,-0.061379,0.283619,9.802357,-0.000611,-0.001222,0.000000,0.008000,-30.765001,-33.391003,179.685,-1.657,0.359,,,,,,,,2026-09-13 03:12:41.850
53399.3,-0.043096,0.299275,9.811439,-0.060164,0.283695,9.802361,0.000000,0.000611,0.001833,1.150000,-29.199001,-34.161003,179.683,-1.658,0.352,,,,,,,,2026-09-13 03:12:41.946
53503.3,-0.043096,0.258574,9.821015,-0.059683,0.283634,9.802365,0.001222,0.001222,0.001222,-0.965000,-31.067001,-37.162003,179.701,-1.657,0.349,,,,,,,,2026-09-13 03:12:42.050
53599.3,-0.050278,0.268151,9.809045,-0.059149,0.284108,9.802356,0.000000,-0.001833,0.000000,-0.204000,-30.253002,-35.659000,179.697,-1.660,0.346,,,,,,,,2026-09-13 03:12:42.146
53703.4,-0.047884,0.265756,9.809045,-0.058674,0.284670,9.802342,0.000611,0.000000,0.001222,0.657000,-31.348001,-34.473003,179.695,-1.663,0.343,,,,,,,,2026-09-13 03:12:42.250
53799.5,-0.059855,0.253785,9.823410,-0.057823,0.285441,9.802324,0.001222,0.000000,0.000611,-0.480000,-30.661001,-38.031002,179.694,-1.668,0.338,,,,,,,,2026-09-13 03:12:42.346
53903.5,-0.052672,0.284910,9.801862,-0.057543,0.285849,9.802314,0.000611,-0.000611,-0.000611,-0.977000,-31.423002,-35.649002,179.693,-1.670,0.336,,,,,,,,2026-09-13 03:12:42.450
53999.6,-0.047884,0.265756,9.825804,-0.056857,0.286163,9.802309,0.001222,0.001833,0.002443,0.082000,-29.490002,-35.016003,179.690,-1.672,0.332,,,,,,,,2026-09-13 03:12:42.546
54103.6,-0.067038,0.280122,9.818622,-0.057394,0.286219,9.802305,0.001833,-0.000611,0.001833,0.010000,-30.678001,-34.039001,179.688,-1.672,0.335,,,,,,,,2026-09-13 03:12:42.650
54199.7,-0.040701,0.282516,9.799467,-0.057744,0.286850,9.802284,0.000000,-0.002443,0.001222,-0.248000,-30.811001,-36.520000,179.685,-1.676,0.338,,,,,,,,2026-09-13 03:12:42.746
54303.7,-0.050278,0.268151,9.823410,-0.057629,0.287161,9.802276,0.003054,0.005498,0.001222,-0.528000,-31.652002,-35.435001,179.683,-1.678,0.337,,,,,,,,2026-09-13 03:12:42.850
54399.7,-0.064643,0.287304,9.809045,-0.058568,0.287599,9.802257,0.001833,0.002443,0.001222,-0.355000,-30.899002,-34.468002,179.682,-1.681,0.342,,,,,,,,2026-09-13 03:12:42.946
54503.8,-0.033519,0.287304,9.804255,-0.058756,0.287570,9.802257,-0.001222,-0.003665,-0.000611,1.041000,-30.680002,-35.666000,179.701,-1.680,0.343,,,,,,,,2026-09-13 03:12:43.050
54599.8,-0.045490,0.263362,9.832987,-0.058476,0.287958,9.802247,0.000611,0.003054,0.001833,0.332000,-31.015001,-34.472000,179.700,-1.683,0.342,,,,,,,,2026-09-13 03:12:43.146
54703.9,-0.064643,0.289698,9.794679,-0.059243,0.288566,9.802225,0.001833,0.004276,0.000000,0.470000,-30.553001,-35.662003,179.697,-1.686,0.346,,,,,,,,2026-09-13 03:12:43.250
54800.0,-0.038307,0.289698,9.813833,-0.059164,0.288691,9.802221,-0.001222,-0.001833,0.001222,0.342000,-30.661001,-36.309002,179.695,-1.687,0.346,,,,,,,,2026-09-13 03:12:43.347
54904.0,-0.057461,0.244209,9.823410,-0.058738,0.288650,9.802225,0.001833,0.000000,-0.000611,-0.475000,-30.999001,-34.143002,179.695,-1.687,0.343,,,,,,,,2026-09-13 03:12:43.451
55000.1,-0.050278,0.275333,9.813833,-0.058281,0.288738,9.802225,0.000611,0.002443,0.000000,-0.621000,-31.211002,-36.408001,179.693,-1.687,0.341,,,,,,,,2026-09-13 03:12:43.547
55104.1,-0.064643,0.284910,9.809045,-0.058884,0.289355,9.802203,0.001222,-0.001222,-0.000611,0.596000,-30.360001,-35.988003,179.691,-1.691,0.344,,,,,,,,2026-09-13 03:12:43.651
55200.1,-0.043096,0.260968,9.823410,-0.059397,0.289133,9.802207,0.000000,0.001222,0.002443,-1.047000,-30.701002,-35.868000,179.686,-1.690,0.347,,,,,,,,2026-09-13 03:12:43.747
55304.2,-0.057461,0.292093,9.799467,-0.059381,0.288695,9.802220,-0.001222,0.000000,0.000000,0.183000,-29.666002,-35.448002,179.687,-1.687,0.347,,,,,,,,2026-09-13 03:12:43.851
55400.2,-0.038307,0.277727,9.823410,-0.059578,0.288354,9.802229,0.000611,0.000611,-0.001222,-0.495000,-31.190001,-35.114002,179.686,-1.685,0.348,,,,,,,,2026-09-13 03:12:43.947
55504.3,-0.071826,0.284910,9.813833,-0.059598,0.288199,9.802234,-0.001222,-0.001222,-0.003054,-0.745000,-31.315001,-36.515003,179.687,-1.684,0.348,,,,,,,,2026-09-13 03:12:44.051
55600.3,-0.033519,0.268151,9.787497,-0.059383,0.287813,9.802246,-0.000611,-0.001833,-0.001222,1.034000,-30.859001,-35.017002,179.687,-1.682,0.347,,,,,,,,2026-09-13 03:12:44.147
55704.4,-0.062249,0.272939,9.809045,-0.059162,0.287514,9.802256,0.001833,0.004276,0.000611,0.931000,-30.771002,-34.045002,179.686,-1.680,0.346,,,,,,,,2026-09-13 03:12:44.251
55800.4,-0.059855,0.272939,9.828198,-0.059491,0.287711,9.802248,-0.000611,0.003054,-0.000611,-0.497000,-31.450001,-32.953003,179.684,-1.681,0.348,,,,,,,,2026-09-13 03:12:44.347
55904.4,-0.052672,0.282516,9.787497,-0.059666,0.287192,9.802262,-0.001833,-0.001833,0.000000,-0.171000,-31.526001,-35.330002,179.683,-1.678,0.349,,,,,,,,2026-09-13 03:12:44.451
56000.4,-0.026336,0.270545,9.811439,-0.060193,0.286413,9.802282,-0.000611,0.001833,0.000611,0.039000,-30.047001,-35.770000,179.699,-1.674,0.352,,,,,,,,2026-09-13 03:12:44.547
56096.4,-0.081403,0.268151,9.832987,-0.060875,0.286437,9.802277,0.000611,0.004887,0.000611,-0.015000,-30.874001,-35.766003,179.697,-1.674,0.356,,,,,,,,2026-09-13 03:12:44.643
56200.4,-0.047884,0.282516,9.809045,-0.061315,0.286619,9.802269,0.000000,-0.002443,0.001222,-0.001000,-30.775002,-34.795002,179.696,-1.675,0.358,,,,,,,,2026-09-13 03:12:44.747
56304.4,-0.052672,0.272939,9.832987,-0.060983,0.286586,9.802272,0.001833,0.003054,0.000611,0.894000,-29.330002,-36.426003,179.694,-1.675,0.356,,,,,,,,2026-09-13 03:12:44.851
56400.4,-0.043096,0.268151,9.825804,-0.061574,0.286338,9.802276,0.002443,0.001222,0.000000,0.025000,-30.491001,-33.608002,179.690,-1.673,0.360,,,,,,,,2026-09-13 03:12:44.947
56496.4,-0.071826,0.275333,9.816227,-0.061213,0.286551,9.802272,-0.001222,0.000000,0.000000,1.119000,-31.308001,-35.124001,179.690,-1.674,0.358,,,,,,,,2026-09-13 03:12:45.043
56600.4,-0.031125,0.277727,9.801862,-0.061697,0.286245,9.802278,0.000611,0.001833,0.000000,0.427000,-31.111002,-36.523003,179.689,-1.673,0.361,,,,,,,,2026-09-13 03:12:45.147
56704.4,-0.067038,0.272939,9.825804,-0.061784,0.285565,9.802297,0.001222,0.001222,0.000000,0.467000,-29.078001,-33.617001,179.689,-1.669,0.361,,,,,,,,2026-09-13 03:12:45.251
56800.4,-0.040701,0.289698,9.801862,-0.062360,0.285222,9.802303,0.000611,0.003054,0.000611,1.357000,-29.374001,-36.105003,179.685,-1.667,0.364,,,,,,,,2026-09-13 03:12:45.347
56896.4,-0.071826,0.287304,9.801862,-0.062589,0.285278,9.802300,0.001222,0.002443,-0.002443,0.750000,-29.969002,-34.371002,179.700,-1.667,0.366,,,,,,,,2026-09-13 03:12:45.443
57000.5,-0.031125,0.260968,9.806650,-0.063199,0.285679,9.802284,-0.001833,-0.001833,0.001833,0.684000,-30.635002,-37.391003,179.699,-1.669,0.369,,,,,,,,2026-09-13 03:12:45.547
57104.5,-0.081403,0.280122,9.813833,-0.062952,0.285273,9.802298,0.000611,0.003054,-0.001222,-0.298000,-31.634001,-35.977001,179.696,-1.667,0.368,,,,,,,,2026-09-13 03:12:45.651
57200.6,-0.047884,0.289698,9.797073,-0.063500,0.284915,9.802305,0.000611,0.002443,0.000000,1.285000,-30.389002,-36.640003,179.697,-1.665,0.371,,,,,,,,2026-09-13 03:12:45.747
57296.6,-0.062249,0.260968,9.821015,-0.062877,0.284768,9.802313,-0.001222,-0.000611,0.000000,1.151000,-29.198002,-34.053001,179.697,-1.664,0.368,,,,,,,,2026-09-13 03:12:45.843
57400.6,-0.023942,0.277727,9.789890,-0.062583,0.284451,9.802324,0.001833,0.001222,0.000000,0.163000,-30.029001,-34.799000,179.694,-1.662,0.366,,,,,,,,2026-09-13 03:12:45.947
57504.6,-0.083797,0.272939,9.821015,-0.062265,0.284900,9.802313,-0.000611,-0.000611,0.001222,1.174000,-30.396002,-35.992001,179.691,-1.665,0.364,,,,,,,,2026-09-13 03:12:46.051
57600.7,-0.038307,0.251391,9.825804,-0.061934,0.284863,9.802317,-0.002443,-0.001833,-0.000611,1.301000,-30.202002,-36.209003,179.689,-1.665,0.362,,,,,,,,2026-09-13 03:12:46.147
57704.7,-0.067038,0.296881,9.811439,-0.060835,0.284265,9.802341,0.001222,0.000611,0.000000,0.254000,-30.300001,-35.770000,179.688,-1.661,0.356,,,,,,,,2026-09-13 03:12:46.251
57800.8,-0.038307,0.282516,9.804255,-0.060917,0.283683,9.802357,0.001222,0.002443,0.000000,0.207000,-30.948002,-36.307003,179.688,-1.658,0.356,,,,,,,,2026-09-13 03:12:46.347
57904.8,-0.064643,0.272939,9.830592,-0.059981,0.283408,9.802371,-0.001833,-0.003665,0.001222,1.008000,-31.142002,-35.987003,179.685,-1.656,0.351,,,,,,,,2026-09-13 03:12:46.451
58000.8,-0.038307,0.299275,9.792285,-0.059638,0.283074,9.802382,-0.001222,0.000000,-0.001222,-1.159000,-30.708002,-35.219002,179.684,-1.654,0.349,,,,,,,,2026-09-13 03:12:46.547
58096.9,-0.052672,0.289698,9.811439,-0.058493,0.282853,9.802396,0.001222,0.000611,0.000611,-0.117000,-30.614002,-36.306004,179.700,-1.653,0.342,,,,,,,,2026-09-13 03:12:46.643
58200.9,-0.033519,0.275333,9.813833,-0.058415,0.283055,9.802390,0.000611,-0.001833,0.000000,-0.845000,-31.139002,-35.975002,179.697,-1.654,0.341,,,,,,,,2026-09-13 03:12:46.747
58297.0,-0.055067,0.299275,9.794679,-0.057813,0.282965,9.802397,0.000611,0.001833,0.000611,0.102000,-29.299002,-33.938000,179.697,-1.653,0.338,,,,,,,,2026-09-13 03:12:46.844
58401.0,-0.023942,0.251391,9.809045,-0.058001,0.283157,9.802390,-0.000611,-0.000611,-0.000611,0.296000,-31.479002,-35.118000,179.696,-1.655,0.339,,,,,,,,2026-09-13 03:12:46.948
58497.1,-0.050278,0.268151,9.828198,-0.057551,0.282978,9.802397,0.001222,-0.001222,0.000000,0.102000,-30.862001,-35.659000,179.696,-1.654,0.336,,,,,,,,2026-09-13 03:12:47.044
58601.1,-0.057461,0.289698,9.785102,-0.057855,0.282863,9.802399,0.000000,0.001222,0.000000,-0.256000,-29.513000,-33.503002,179.696,-1.653,0.338,,,,,,,,2026-09-13 03:12:47.148
58705.1,-0.052672,0.265756,9.816227,-0.056986,0.282696,9.802409,-0.001222,-0.001222,0.001222,1.217000,-29.751001,-35.887001,179.694,-1.652,0.333,,,,,,,,2026-09-13 03:12:47.252
58801.1,-0.031125,0.275333,9.787497,-0.057217,0.282650,9.802409,0.000611,0.000000,-0.000611,-0.407000,-31.551001,-35.652000,179.692,-1.652,0.334,,,,,,,,2026-09-13 03:12:47.348
58905.1,-0.081403,0.289698,9.801862,-0.057397,0.283257,9.802391,0.002443,0.000611,0.000611,0.736000,-29.983002,-36.206001,179.691,-1.655,0.335,,,,,,,,2026-09-13 03:12:47.452
59001.1,-0.031125,0.260968,9.801862,-0.057549,0.282949,9.802399,-0.001833,-0.003054,0.002443,-0.475000,-29.265001,-34.150002,179.688,-1.653,0.336,,,,,,,,2026-09-13 03:12:47.548
59105.2,-0.062249,0.294487,9.813833,-0.056923,0.282507,9.802415,0.000611,0.001222,0.002443,0.839000,-30.329002,-34.802002,179.686,-1.651,0.333,,,,,,,,2026-09-13 03:12:47.652
59201.2,-0.047884,0.277727,9.799467,-0.056934,0.282275,9.802422,0.000611,0.000611,0.001222,0.574000,-30.811001,-34.906002,179.686,-1.649,0.333,,,,,,,,2026-09-13 03:12:47.748
59297.2,-0.050278,0.265756,9.821015,-0.056390,0.282333,9.802423,-0.000611,-0.001222,-0.000611,-0.782000,-30.475002,-33.279003,179.684,-1.650,0.330,,,,,,,,2026-09-13 03:12:47.844
59401.2,-0.019154,0.277727,9.806650,-0.056448,0.282023,9.802432,-0.000611,0.001833,0.000611,1.510000,-30.719002,-34.589001,179.684,-1.648,0.330,,,,,,,,2026-09-13 03:12:47.948
59505.2,-0.067038,0.256180,9.832987,-0.056441,0.282212,9.802426,0.000000,-0.001222,-0.001222,-0.282000,-29.711002,-35.337002,179.699,-1.649,0.330,,,,,,,,2026-09-13 03:12:48.052
59601.2,-0.055067,0.270545,9.816227,-0.056526,0.281714,9.802440,-0.000611,0.000611,0.000611,-0.042000,-29.510002,-36.095001,179.700,-1.646,0.330,,,,,,,,2026-09-13 03:12:48.148
59705.2,-0.050278,0.284910,9.811439,-0.056997,0.281980,9.802429,0.001833,0.001833,0.000000,1.246000,-31.114002,-35.341003,179.700,-1.648,0.333,,,,,,,,2026-09-13 03:12:48.252
59801.2,-0.055067,0.282516,9.792285,-0.057002,0.282140,9.802425,0.000000,0.000611,0.001222,-0.683000,-30.654001,-34.035000,179.699,-1.649,0.333,,,,,,,,2026-09-13 03:12:48.348
59897.2,-0.035913,0.251391,9.816227,-0.056346,0.282452,9.802420,0.000611,0.001222,0.000611,-0.622000,-29.563002,-35.659000,179.697,-1.650,0.329,,,,,,,,2026-09-13 03:12:48.444
60001.2,-0.069432,0.287304,9.780313,-0.057475,0.282570,9.802409,0.001222,0.001222,0.000000,1.791000,-29.705002,-37.186001,179.696,-1.651,0.336,,,,,,,,2026-09-13 03:12:48.548
60105.2,-0.047884,0.277727,9.825804,-0.057551,0.282980,9.802397,-0.001222,-0.001833,0.001833,1.982000,-30.582001,-34.701000,179.692,-1.654,0.336,,,,,,,,2026-09-13 03:12:48.652
60201.2,-0.040701,0.260968,9.811439,-0.058027,0.282848,9.802399,0.000611,0.001833,0.000000,0.225000,-30.759001,-35.660000,179.690,-1.653,0.339,,,,,,,,2026-09-13 03:12:48.748
60305.2,-0.059855,0.294487,9.801862,-0.058601,0.283236,9.802383,0.000000,0.001222,0.000000,0.739000,-30.151001,-34.154003,179.688,-1.655,0.343,,,,,,,,2026-09-13 03:12:48.852
60401.2,-0.052672,0.275333,9.799467,-0.059164,0.283528,9.802372,-0.002443,-0.003054,0.000611,0.037000,-30.136002,-35.337002,179.686,-1.657,0.346,,,,,,,,2026-09-13 03:12:48.948
60497.2,-0.014365,0.263362,9.818622,-0.058845,0.283093,9.802386,-0.001222,-0.000611,0.000611,1.165000,-30.661001,-34.695004,179.682,-1.654,0.344,,,,,,,,2026-09-13 03:12:49.044
60601.2,-0.076614,0.280122,9.801862,-0.059648,0.283296,9.802376,0.000000,0.002443,-0.000611,-0.838000,-31.132002,-35.111000,179.701,-1.655,0.349,,,,,,,,2026-09-13 03:12:49.148
60697.2,-0.059855,0.296881,9.801862,-0.059581,0.283399,9.802373,0.000000,-0.000611,0.001222,-1.032000,-30.687002,-33.924000,179.698,-1.656,0.348,,,,,,,,2026-09-13 03:12:49.244
60801.1,-0.047884,0.268151,9.813833,-0.059577,0.283107,9.802382,0.000611,0.001222,0.000611,-0.509000,-29.641001,-35.336002,179.697,-1.654,0.348,,,,,,,,2026-09-13 03:12:49.348
60905.1,-0.064643,0.289698,9.804255,-0.059848,0.283374,9.802372,0.002443,0.003665,-0.001833,0.318000,-29.465002,-34.586002,179.696,-1.656,0.350,,,,,,,,2026-09-13 03:12:49.452
61001.1,-0.047884,0.268151,9.797073,-0.060565,0.283597,9.802361,-0.001833,-0.002443,-0.001222,1.264000,-30.753002,-36.207001,179.695,-1.657,0.354,,,,,,,,2026-09-13 03:12:49.548
61105.1,-0.045490,0.280122,9.801862,-0.060032,0.282748,9.802389,0.000000,0.003054,0.001222,0.787000,-30.895002,-36.743000,179.692,-1.652,0.351,,,,,,,,2026-09-13 03:12:49.652
61201.2,-0.064643,0.282516,9.782708,-0.060588,0.282922,9.802381,-0.000611,0.001833,0.000611,0.683000,-29.073002,-35.886002,179.690,-1.653,0.354,,,,,,,,2026-09-13 03:12:49.748
61305.2,-0.045490,0.270545,9.811439,-0.060255,0.282359,9.802400,0.000000,-0.000611,0.000000,-0.165000,-31.434002,-35.331001,179.686,-1.650,0.352,,,,,,,,2026-09-13 03:12:49.852
61401.2,-0.055067,0.272939,9.821015,-0.060615,0.282576,9.802391,-0.000611,0.001833,0.000611,-0.586000,-30.919001,-34.142002,179.686,-1.651,0.354,,,,,,,,2026-09-13 03:12:49.948
61505.2,-0.040701,0.289698,9.809045,-0.060516,0.281993,9.802408,-0.000611,-0.001222,0.001222,1.053000,-30.668001,-34.046001,179.683,-1.648,0.354,,,,,,,,2026-09-13 03:12:50.052
61601.2,-0.057461,0.289698,9.804255,-0.060929,0.281900,9.802408,0.001833,0.000000,0.000000,-0.636000,-29.835001,-35.118000,179.701,-1.647,0.356,,,,,,,,2026-09-13 03:12:50.148
61705.3,-0.052672,0.270545,9.816227,-0.060527,0.282021,9.802407,-0.003054,0.000611,0.000611,0.836000,-30.417002,-34.370003,179.698,-1.648,0.354,,,,,,,,2026-09-13 03:12:50.252
61801.3,-0.059855,0.260968,9.801862,-0.060905,0.281519,9.802420,-0.001833,0.001222,0.000611,-0.393000,-31.365002,-35.437000,179.696,-1.645,0.356,,,,,,,,2026-09-13 03:12:50.348
61897.4,-0.035913,0.282516,9.837775,-0.060737,0.281037,9.802434,0.001222,-0.001222,0.000611,0.249000,-30.392002,-35.662003,179.695,-1.642,0.355,,,,,,,,2026-09-13 03:12:50.444
62001.4,-0.079009,0.268151,9.811439,-0.061479,0.281107,9.802427,0.000611,0.003054,0.001222,-0.230000,-30.622002,-35.873001,179.695,-1.643,0.359,,,,,,,,2026-09-13 03:12:50.548
62105.4,-0.040701,0.282516,9.799467,-0.061311,0.280882,9.802435,-0.003054,-0.003665,0.001222,-0.607000,-31.198002,-34.573002,179.690,-1.641,0.358,,,,,,,,2026-09-13 03:12:50.652
62201.5,-0.038307,0.275333,9.809045,-0.060912,0.280733,9.802442,-0.000611,-0.001833,0.000000,0.110000,-28.862001,-36.963001,179.688,-1.640,0.356,,,,,,,,2026-09-13 03:12:50.748
62297.5,-0.047884,0.260968,9.813833,-0.060484,0.280011,9.802465,0.003665,0.004276,0.001222,1.276000,-30.656002,-35.451000,179.686,-1.636,0.354,,,,,,,,2026-09-13 03:12:50.844
62401.5,-0.057461,0.280122,9.782708,-0.061177,0.279937,9.802464,-0.002443,-0.004276,0.000611,0.755000,-29.878002,-34.480003,179.701,-1.636,0.358,,,,,,,,2026-09-13 03:12:50.948
62505.5,-0.026336,0.263362,9.809045,-0.060490,0.280129,9.802462,0.001222,0.001833,0.001833,0.937000,-28.772001,-35.565002,179.701,-1.637,0.354,,,,,,,,2026-09-13 03:12:51.052
62601.6,-0.079009,0.272939,9.809045,-0.060868,0.280020,9.802463,-0.001222,0.001833,0.000611,1.677000,-31.706001,-34.478001,179.698,-1.636,0.356,,,,,,,,2026-09-13 03:12:51.148
62697.6,-0.045490,0.296881,9.809045,-0.060657,0.279728,9.802472,-0.001222,0.000611,0.000000,-1.430000,-31.455002,-33.811001,179.697,-1.635,0.355,,,,,,,,2026-09-13 03:12:51.244
62801.6,-0.045490,0.280122,9.804255,-0.060151,0.279740,9.802475,0.000000,0.000611,0.000611,0.361000,-30.385002,-36.310001,179.696,-1.635,0.352,,,,,,,,2026-09-13 03:12:51.348
62905.6,-0.038307,0.268151,9.811439,-0.060342,0.279453,9.802482,0.000611,0.003054,0.001222,-0.498000,-31.107002,-36.301003,179.693,-1.633,0.353,,,,,,,,2026-09-13 03:12:51.452
63001.6,-0.057461,0.289698,9.785102,-0.060582,0.279564,9.802477,-0.000611,0.000611,-0.001833,0.637000,-31.626001,-34.795002,179.691,-1.634,0.354,,,,,,,,2026-09-13 03:12:51.548
63097.6,-0.035913,0.284910,9.804255,-0.061000,0.279070,9.802489,0.000611,0.000611,0.003054,0.871000,-30.039001,-32.968002,179.689,-1.631,0.357,,,,,,,,2026-09-13 03:12:51.644
63201.6,-0.069432,0.272939,9.806650,-0.061349,0.279526,9.802473,0.000000,0.000000,0.000000,0.769000,-29.606001,-35.021000,179.686,-1.633,0.359,,,,,,,,2026-09-13 03:12:51.748
63297.6,-0.014365,0.280122,9.801862,-0.061151,0.279626,9.802472,0.000611,0.001222,0.000611,0.680000,-29.333002,-33.834003,179.685,-1.634,0.357,,,,,,,,2026-09-13 03:12:51.844
63401.7,-0.074220,0.284910,9.818622,-0.061034,0.279478,9.802477,0.001833,0.001222,-0.000611,0.844000,-30.238001,-34.910000,179.701,-1.633,0.357,,,,,,,,2026-09-13 03:12:51.948
63505.7,-0.031125,0.260968,9.799467,-0.061312,0.279648,9.802470,-0.001222,-0.004276,0.000000,-0.204000,-30.253002,-35.659000,179.702,-1.634,0.358,,,,,,,,2026-09-13 03:12:52.052
63601.7,-0.045490,0.277727,9.809045,-0.060808,0.279376,9.802481,0.001222,0.002443,0.000611,0.689000,-30.630001,-36.743000,179.700,-1.632,0.355,,,,,,,,2026-09-13 03:12:52.148
63697.7,-0.038307,0.282516,9.811439,-0.061506,0.279763,9.802466,0.000611,0.003665,-0.001222,0.841000,-30.241001,-35.342003,179.696,-1.635,0.359,,,,,,,,2026-09-13 03:12:52.244
63801.7,-0.076614,0.289698,9.804255,-0.061900,0.279780,9.802463,-0.001833,-0.001222,0.000000,-0.254000,-31.074001,-34.900002,179.695,-1.635,0.362,,,,,,,,2026-09-13 03:12:52.348
